"nut","k","p","epsilon","U:0","U:1","U:2","vtkValidPointMask","Points:0","Points:1","Points:2"
2.75586e+01,1.99229e+00,1.78738e+01,1.35536e-02,1.27208e+01,0.00000e+00,0.00000e+00,1,5.81321e+05,4.78557e+06,1.02193e+03
2.75959e+01,1.99229e+00,1.82812e+01,1.35377e-02,1.27232e+01,2.87185e-13,-4.96217e-13,1,5.81321e+05,4.78558e+06,1.02221e+03
2.76230e+01,2.00560e+00,1.78474e+01,1.36985e-02,1.27295e+01,-5.33850e-02,9.01917e-02,1,5.81329e+05,4.78557e+06,1.02230e+03
2.77677e+01,2.01673e+00,1.77757e+01,1.37469e-02,1.27452e+01,-9.83616e-02,1.66717e-01,1,5.81337e+05,4.78557e+06,1.02264e+03
2.76903e+01,1.99229e+00,1.86236e+01,1.34757e-02,1.27307e+01,-7.34384e-13,1.26892e-12,1,5.81321e+05,4.78559e+06,1.02243e+03
2.82283e+01,2.05350e+00,1.80992e+01,1.37359e-02,1.28213e+01,-2.54025e-01,4.45906e-01,1,5.81370e+05,4.78559e+06,1.02446e+03
2.81787e+01,2.05179e+00,1.77547e+01,1.37351e-02,1.28185e+01,-2.54088e-01,4.34559e-01,1,5.81370e+05,4.78558e+06,1.02425e+03
2.81699e+01,2.04618e+00,1.78890e+01,1.36659e-02,1.28065e+01,-2.22527e-01,3.81472e-01,1,5.81361e+05,4.78558e+06,1.02393e+03
2.82260e+01,2.04766e+00,1.82326e+01,1.36600e-02,1.28100e+01,-2.22417e-01,3.90760e-01,1,5.81361e+05,4.78559e+06,1.02414e+03
2.80313e+01,2.03837e+00,1.76364e+01,1.38556e-02,1.27749e+01,-1.87115e-01,3.17406e-01,1,5.81353e+05,4.78557e+06,1.02332e+03
2.80511e+01,2.03973e+00,1.80438e+01,1.38672e-02,1.27758e+01,-1.87485e-01,3.26398e-01,1,5.81353e+05,4.78558e+06,1.02360e+03
2.79857e+01,2.04304e+00,1.75043e+01,1.39574e-02,1.27841e+01,-2.21649e-01,3.69392e-01,1,5.81361e+05,4.78557e+06,1.02364e+03
2.80431e+01,2.04850e+00,1.73560e+01,1.39745e-02,1.28010e+01,-2.53662e-01,4.21171e-01,1,5.81370e+05,4.78557e+06,1.02402e+03
2.81393e+01,2.04115e+00,1.83835e+01,1.38239e-02,1.27826e+01,-1.87535e-01,3.34672e-01,1,5.81353e+05,4.78559e+06,1.02382e+03
2.82708e+01,2.07727e+00,1.73843e+01,1.40610e-02,1.28765e+01,-3.84577e-01,6.67658e-01,1,5.81402e+05,4.78559e+06,1.02624e+03
2.82143e+01,2.07448e+00,1.70064e+01,1.40487e-02,1.28745e+01,-3.84967e-01,6.48442e-01,1,5.81402e+05,4.78558e+06,1.02595e+03
2.82085e+01,2.06830e+00,1.72161e+01,1.39666e-02,1.28591e+01,-3.52530e-01,5.94393e-01,1,5.81394e+05,4.78558e+06,1.02547e+03
2.82694e+01,2.07075e+00,1.75890e+01,1.39714e-02,1.28619e+01,-3.51888e-01,6.10956e-01,1,5.81394e+05,4.78559e+06,1.02576e+03
2.81253e+01,2.05943e+00,1.70620e+01,1.40334e-02,1.28324e+01,-3.18000e-01,5.25161e-01,1,5.81386e+05,4.78557e+06,1.02474e+03
2.81350e+01,2.06143e+00,1.74587e+01,1.40563e-02,1.28328e+01,-3.18444e-01,5.40601e-01,1,5.81386e+05,4.78558e+06,1.02499e+03
2.80884e+01,2.06522e+00,1.68621e+01,1.41170e-02,1.28464e+01,-3.51742e-01,5.77924e-01,1,5.81394e+05,4.78557e+06,1.02511e+03
2.80928e+01,2.07120e+00,1.66522e+01,1.41730e-02,1.28634e+01,-3.85074e-01,6.30740e-01,1,5.81402e+05,4.78557e+06,1.02559e+03
2.82201e+01,2.06360e+00,1.77990e+01,1.40244e-02,1.28386e+01,-3.17854e-01,5.54448e-01,1,5.81386e+05,4.78559e+06,1.02528e+03
2.81539e+01,2.08330e+00,1.62241e+01,1.42515e-02,1.29010e+01,-4.51806e-01,7.36488e-01,1,5.81418e+05,4.78557e+06,1.02662e+03
2.82095e+01,2.08636e+00,1.65921e+01,1.42534e-02,1.29023e+01,-4.50361e-01,7.56461e-01,1,5.81418e+05,4.78558e+06,1.02690e+03
2.82789e+01,2.08908e+00,1.69587e+01,1.42592e-02,1.29037e+01,-4.47319e-01,7.74393e-01,1,5.81417e+05,4.78559e+06,1.02722e+03
2.82936e+01,2.10076e+00,1.66772e+01,1.43987e-02,1.29273e+01,-4.93664e-01,8.59406e-01,1,5.81428e+05,4.78559e+06,1.02802e+03
9.50353e+00,1.50445e+00,9.94704e-01,2.24711e-02,1.31196e+01,2.34981e-01,-8.50007e-01,1,5.82242e+05,4.78559e+06,1.02669e+03
9.86572e+00,1.52314e+00,9.73643e-01,2.22650e-02,1.31406e+01,2.51824e-01,-8.21778e-01,1,5.82242e+05,4.78558e+06,1.02648e+03
9.79665e+00,1.52692e+00,1.03810e+00,2.25370e-02,1.31265e+01,2.55188e-01,-8.35926e-01,1,5.82234e+05,4.78558e+06,1.02673e+03
9.44641e+00,1.50869e+00,1.05807e+00,2.27447e-02,1.31060e+01,2.37680e-01,-8.64493e-01,1,5.82234e+05,4.78559e+06,1.02699e+03
1.00854e+01,1.55030e+00,1.08847e+00,2.27749e-02,1.31274e+01,2.73597e-01,-8.23078e-01,1,5.82226e+05,4.78557e+06,1.02675e+03
9.75649e+00,1.53247e+00,1.10570e+00,2.29020e-02,1.31099e+01,2.57352e-01,-8.50289e-01,1,5.82226e+05,4.78558e+06,1.02702e+03
1.01478e+01,1.54683e+00,1.01260e+00,2.25313e-02,1.31397e+01,2.69337e-01,-8.07900e-01,1,5.82234e+05,4.78557e+06,1.02651e+03
1.02249e+01,1.54386e+00,9.43236e-01,2.23124e-02,1.31519e+01,2.64856e-01,-7.93797e-01,1,5.82242e+05,4.78557e+06,1.02627e+03
9.40576e+00,1.51374e+00,1.12262e+00,2.30648e-02,1.30908e+01,2.39666e-01,-8.78825e-01,1,5.82226e+05,4.78559e+06,1.02730e+03
9.55585e+00,1.48416e+00,4.77249e-01,2.16314e-02,1.31612e+01,2.27156e-01,-8.11555e-01,1,5.82274e+05,4.78559e+06,1.02521e+03
9.89008e+00,1.50109e+00,4.71830e-01,2.14659e-02,1.31781e+01,2.41540e-01,-7.86148e-01,1,5.82274e+05,4.78558e+06,1.02499e+03
9.94960e+00,1.50813e+00,6.49572e-01,2.15458e-02,1.31780e+01,2.43806e-01,-7.88767e-01,1,5.82266e+05,4.78558e+06,1.02542e+03
9.58249e+00,1.48947e+00,6.66386e-01,2.17361e-02,1.31580e+01,2.28245e-01,-8.16110e-01,1,5.82266e+05,4.78559e+06,1.02561e+03
1.03604e+01,1.53712e+00,8.01324e-01,2.18888e-02,1.31737e+01,2.55831e-01,-7.65906e-01,1,5.82258e+05,4.78557e+06,1.02566e+03
1.00442e+01,1.51701e+00,8.22187e-01,2.18836e-02,1.31532e+01,2.40130e-01,-7.93465e-01,1,5.82258e+05,4.78558e+06,1.02584e+03
1.03500e+01,1.53305e+00,6.22360e-01,2.18294e-02,1.31767e+01,2.53598e-01,-7.60287e-01,1,5.82266e+05,4.78557e+06,1.02529e+03
1.03328e+01,1.52888e+00,4.41968e-01,2.18067e-02,1.31755e+01,2.51266e-01,-7.55158e-01,1,5.82274e+05,4.78557e+06,1.02492e+03
9.67464e+00,1.49701e+00,8.45084e-01,2.19945e-02,1.31356e+01,2.24371e-01,-8.21520e-01,1,5.82258e+05,4.78559e+06,1.02598e+03
2.82835e+01,2.02455e+00,1.99249e+01,1.33248e-02,1.27941e+01,-1.02059e-01,2.04420e-01,1,5.81337e+05,4.78562e+06,1.02404e+03
2.82242e+01,2.02404e+00,1.95872e+01,1.33438e-02,1.27900e+01,-1.03341e-01,2.00772e-01,1,5.81337e+05,4.78561e+06,1.02383e+03
2.81226e+01,2.01089e+00,1.96470e+01,1.32226e-02,1.27797e+01,-5.85128e-02,1.13087e-01,1,5.81329e+05,4.78561e+06,1.02349e+03
2.81874e+01,2.01089e+00,1.99858e+01,1.31941e-02,1.27842e+01,-5.77456e-02,1.13502e-01,1,5.81329e+05,4.78562e+06,1.02370e+03
2.78590e+01,1.99229e+00,1.93451e+01,1.33671e-02,1.27440e+01,0.00000e+00,0.00000e+00,1,5.81321e+05,4.78560e+06,1.02287e+03
2.78854e+01,1.99229e+00,1.97518e+01,1.33565e-02,1.27457e+01,1.07145e-13,-2.06173e-13,1,5.81321e+05,4.78561e+06,1.02308e+03
2.79420e+01,2.00703e+00,1.93080e+01,1.35146e-02,1.27540e+01,-5.29882e-02,9.87096e-02,1,5.81329e+05,4.78560e+06,1.02327e+03
2.80735e+01,2.01954e+00,1.92352e+01,1.35893e-02,1.27683e+01,-9.79382e-02,1.83548e-01,1,5.81337e+05,4.78560e+06,1.02361e+03
2.79762e+01,1.99229e+00,2.00892e+01,1.32981e-02,1.27528e+01,1.90061e-14,-3.65724e-14,1,5.81321e+05,4.78562e+06,1.02330e+03
2.85143e+01,2.06050e+00,1.95063e+01,1.37074e-02,1.28401e+01,-2.48212e-01,4.93745e-01,1,5.81369e+05,4.78562e+06,1.02566e+03
2.84465e+01,2.05861e+00,1.91518e+01,1.37119e-02,1.28355e+01,-2.50833e-01,4.81066e-01,1,5.81369e+05,4.78561e+06,1.02538e+03
2.84041e+01,2.05239e+00,1.93293e+01,1.36482e-02,1.28219e+01,-2.19597e-01,4.22665e-01,1,5.81361e+05,4.78561e+06,1.02489e+03
2.84769e+01,2.05395e+00,1.96576e+01,1.36364e-02,1.28269e+01,-2.17438e-01,4.32563e-01,1,5.81361e+05,4.78562e+06,1.02518e+03
2.83050e+01,2.04402e+00,1.90939e+01,1.37544e-02,1.27950e+01,-1.87242e-01,3.51931e-01,1,5.81353e+05,4.78560e+06,1.02427e+03
2.83114e+01,2.04545e+00,1.94929e+01,1.37731e-02,1.27958e+01,-1.85932e-01,3.61680e-01,1,5.81353e+05,4.78561e+06,1.02449e+03
2.82565e+01,2.04949e+00,1.89588e+01,1.38639e-02,1.28040e+01,-2.21501e-01,4.10657e-01,1,5.81361e+05,4.78560e+06,1.02461e+03
2.83036e+01,2.05566e+00,1.88087e+01,1.38951e-02,1.28196e+01,-2.53143e-01,4.68194e-01,1,5.81369e+05,4.78560e+06,1.02502e+03
2.84082e+01,2.04694e+00,1.98173e+01,1.37259e-02,1.28037e+01,-1.84247e-01,3.70455e-01,1,5.81353e+05,4.78562e+06,1.02478e+03
2.84735e+01,2.08491e+00,1.84610e+01,1.40738e-02,1.28852e+01,-3.77757e-01,7.20560e-01,1,5.81401e+05,4.78561e+06,1.02718e+03
2.84792e+01,2.07792e+00,1.86483e+01,1.39751e-02,1.28728e+01,-3.46816e-01,6.61024e-01,1,5.81394e+05,4.78561e+06,1.02672e+03
2.84054e+01,2.06824e+00,1.85002e+01,1.39568e-02,1.28515e+01,-3.16940e-01,5.84595e-01,1,5.81386e+05,4.78560e+06,1.02595e+03
2.84682e+01,2.07041e+00,1.88391e+01,1.39379e-02,1.28563e+01,-3.13781e-01,5.99056e-01,1,5.81386e+05,4.78561e+06,1.02624e+03
2.84033e+01,2.07521e+00,1.83066e+01,1.40278e-02,1.28660e+01,-3.49896e-01,6.44142e-01,1,5.81394e+05,4.78560e+06,1.02643e+03
2.84070e+01,2.08233e+00,1.81122e+01,1.40930e-02,1.28811e+01,-3.82673e-01,7.03817e-01,1,5.81402e+05,4.78560e+06,1.02691e+03
2.85525e+01,2.07285e+00,1.91945e+01,1.39099e-02,1.28627e+01,-3.10485e-01,6.15002e-01,1,5.81386e+05,4.78562e+06,1.02659e+03
8.57295e+00,1.44420e+00,1.03902e+00,2.26891e-02,1.30627e+01,1.70111e-01,-9.29951e-01,1,5.82242e+05,4.78561e+06,1.02714e+03
8.51950e+00,1.44996e+00,1.09662e+00,2.30192e-02,1.30500e+01,1.72171e-01,-9.43477e-01,1,5.82234e+05,4.78561e+06,1.02752e+03
8.83361e+00,1.46674e+00,1.03255e+00,2.28171e-02,1.30738e+01,1.98839e-01,-9.05518e-01,1,5.82242e+05,4.78560e+06,1.02700e+03
8.77838e+00,1.47288e+00,1.09794e+00,2.31434e-02,1.30618e+01,2.03769e-01,-9.17517e-01,1,5.82234e+05,4.78560e+06,1.02732e+03
8.41664e+00,1.40044e+00,5.04734e-01,2.15681e-02,1.30962e+01,1.32972e-01,-9.19467e-01,1,5.82274e+05,4.78562e+06,1.02585e+03
8.69770e+00,1.42264e+00,5.00235e-01,2.16221e-02,1.31114e+01,1.63395e-01,-8.94065e-01,1,5.82274e+05,4.78561e+06,1.02577e+03
8.69702e+00,1.42793e+00,7.06157e-01,2.17903e-02,1.31054e+01,1.64904e-01,-8.97869e-01,1,5.82266e+05,4.78561e+06,1.02610e+03
8.41490e+00,1.40545e+00,7.14898e-01,2.17348e-02,1.30895e+01,1.34206e-01,-9.23351e-01,1,5.82266e+05,4.78562e+06,1.02617e+03
8.99444e+00,1.45990e+00,8.80976e-01,2.22187e-02,1.31021e+01,1.92724e-01,-8.75886e-01,1,5.82258e+05,4.78560e+06,1.02635e+03
8.72108e+00,1.43649e+00,8.99681e-01,2.20879e-02,1.30885e+01,1.64319e-01,-9.00795e-01,1,5.82258e+05,4.78561e+06,1.02642e+03
9.00291e+00,1.45528e+00,6.81817e-01,2.20757e-02,1.31059e+01,1.90319e-01,-8.70803e-01,1,5.82266e+05,4.78560e+06,1.02600e+03
9.00210e+00,1.45021e+00,4.75127e-01,2.19438e-02,1.31081e+01,1.87829e-01,-8.66322e-01,1,5.82274e+05,4.78560e+06,1.02562e+03
8.43816e+00,1.41303e+00,9.12266e-01,2.19952e-02,1.30730e+01,1.33372e-01,-9.26736e-01,1,5.82258e+05,4.78562e+06,1.02649e+03
2.85849e+01,2.02678e+00,2.12955e+01,1.32257e-02,1.28152e+01,-9.35253e-02,2.19804e-01,1,5.81337e+05,4.78565e+06,1.02513e+03
2.85035e+01,2.02645e+00,2.09892e+01,1.32561e-02,1.28096e+01,-9.63503e-02,2.17268e-01,1,5.81337e+05,4.78564e+06,1.02484e+03
2.84045e+01,2.01186e+00,2.10604e+01,1.31135e-02,1.27993e+01,-5.35687e-02,1.20292e-01,1,5.81329e+05,4.78564e+06,1.02445e+03
2.84689e+01,2.01188e+00,2.13739e+01,1.30857e-02,1.28036e+01,-5.23910e-02,1.20844e-01,1,5.81329e+05,4.78565e+06,1.02467e+03
2.81694e+01,1.99229e+00,2.07902e+01,1.31779e-02,1.27678e+01,0.00000e+00,0.00000e+00,1,5.81321e+05,4.78563e+06,1.02383e+03
2.82081e+01,1.99229e+00,2.11661e+01,1.31587e-02,1.27705e+01,-5.07941e-14,1.13588e-13,1,5.81321e+05,4.78564e+06,1.02405e+03
2.82277e+01,2.00840e+00,2.07481e+01,1.33543e-02,1.27766e+01,-5.03866e-02,1.07251e-01,1,5.81329e+05,4.78563e+06,1.02417e+03
2.83533e+01,2.02254e+00,2.06642e+01,1.34526e-02,1.27908e+01,-9.42586e-02,2.02278e-01,1,5.81337e+05,4.78563e+06,1.02455e+03
2.82950e+01,1.99229e+00,2.14768e+01,1.31040e-02,1.27772e+01,-1.31684e-13,2.94477e-13,1,5.81321e+05,4.78565e+06,1.02427e+03
2.87893e+01,2.06812e+00,2.08470e+01,1.36914e-02,1.28591e+01,-2.32296e-01,5.44082e-01,1,5.81369e+05,4.78565e+06,1.02681e+03
2.87218e+01,2.06602e+00,2.05105e+01,1.36935e-02,1.28545e+01,-2.37848e-01,5.30809e-01,1,5.81369e+05,4.78564e+06,1.02654e+03
2.86895e+01,2.05894e+00,2.06646e+01,1.36134e-02,1.28419e+01,-2.08160e-01,4.65070e-01,1,5.81361e+05,4.78564e+06,1.02607e+03
2.87581e+01,2.06085e+00,2.09993e+01,1.36081e-02,1.28467e+01,-2.03496e-01,4.76759e-01,1,5.81361e+05,4.78565e+06,1.02634e+03
2.85926e+01,2.05004e+00,2.04943e+01,1.36478e-02,1.28186e+01,-1.80473e-01,3.89197e-01,1,5.81353e+05,4.78563e+06,1.02537e+03
2.86343e+01,2.05151e+00,2.08297e+01,1.36440e-02,1.28224e+01,-1.76979e-01,3.98421e-01,1,5.81353e+05,4.78564e+06,1.02564e+03
2.86204e+01,2.05681e+00,2.03428e+01,1.37041e-02,1.28325e+01,-2.11236e-01,4.53103e-01,1,5.81361e+05,4.78563e+06,1.02585e+03
2.86296e+01,2.06370e+00,2.01982e+01,1.37705e-02,1.28450e+01,-2.42158e-01,5.17543e-01,1,5.81369e+05,4.78563e+06,1.02626e+03
2.87264e+01,2.05330e+00,2.11568e+01,1.36038e-02,1.28299e+01,-1.73079e-01,4.08466e-01,1,5.81353e+05,4.78565e+06,1.02593e+03
2.86994e+01,2.07698e+00,1.98656e+01,1.38907e-02,1.28721e+01,-3.02619e-01,6.42576e-01,1,5.81385e+05,4.78563e+06,1.02718e+03
2.87774e+01,2.07973e+00,2.02102e+01,1.38582e-02,1.28783e+01,-2.95785e-01,6.59175e-01,1,5.81385e+05,4.78564e+06,1.02746e+03
2.86938e+01,2.08465e+00,1.96924e+01,1.39689e-02,1.28843e+01,-3.32231e-01,7.06334e-01,1,5.81393e+05,4.78563e+06,1.02763e+03
7.89486e+00,1.35992e+00,5.23244e-01,2.14822e-02,1.30580e+01,6.94542e-03,-9.94650e-01,1,5.82274e+05,4.78565e+06,1.02593e+03
7.87812e+00,1.35429e+00,5.21256e-01,2.13723e-02,1.30585e+01,3.84639e-02,-9.81981e-01,1,5.82274e+05,4.78564e+06,1.02591e+03
7.89458e+00,1.36219e+00,7.35266e-01,2.15810e-02,1.30551e+01,4.07854e-02,-9.85442e-01,1,5.82266e+05,4.78564e+06,1.02634e+03
7.91264e+00,1.36789e+00,7.36727e-01,2.16899e-02,1.30547e+01,9.17275e-03,-9.98058e-01,1,5.82266e+05,4.78565e+06,1.02636e+03
7.94398e+00,1.37016e+00,9.23031e-01,2.17580e-02,1.30487e+01,7.25547e-02,-9.75681e-01,1,5.82258e+05,4.78563e+06,1.02670e+03
7.94242e+00,1.37327e+00,9.31692e-01,2.18349e-02,1.30476e+01,4.28839e-02,-9.88017e-01,1,5.82258e+05,4.78564e+06,1.02677e+03
7.95451e+00,1.36462e+00,7.15591e-01,2.15597e-02,1.30524e+01,7.01852e-02,-9.70722e-01,1,5.82266e+05,4.78563e+06,1.02627e+03
7.96496e+00,1.35934e+00,4.95660e-01,2.13692e-02,1.30567e+01,6.79384e-02,-9.66293e-01,1,5.82274e+05,4.78563e+06,1.02587e+03
7.96153e+00,1.37897e+00,9.35419e-01,2.19391e-02,1.30480e+01,1.13450e-02,-1.00071e+00,1,5.82258e+05,4.78565e+06,1.02684e+03
2.86942e+01,2.03006e+00,2.25999e+01,1.32253e-02,1.28230e+01,-8.22382e-02,2.39678e-01,1,5.81337e+05,4.78567e+06,1.02557e+03
2.86895e+01,2.02914e+00,2.22797e+01,1.32148e-02,1.28227e+01,-8.54188e-02,2.34404e-01,1,5.81337e+05,4.78567e+06,1.02554e+03
2.85745e+01,2.01312e+00,2.23892e+01,1.30590e-02,1.28111e+01,-4.66315e-02,1.28464e-01,1,5.81329e+05,4.78567e+06,1.02506e+03
2.85544e+01,2.01355e+00,2.27009e+01,1.30734e-02,1.28097e+01,-4.56922e-02,1.30799e-01,1,5.81329e+05,4.78567e+06,1.02499e+03
2.84013e+01,1.99229e+00,2.21471e+01,1.30355e-02,1.27856e+01,0.00000e+00,0.00000e+00,1,5.81321e+05,4.78566e+06,1.02450e+03
2.84102e+01,1.99229e+00,2.24783e+01,1.30325e-02,1.27862e+01,-7.43009e-13,2.05994e-12,1,5.81321e+05,4.78567e+06,1.02457e+03
2.84753e+01,2.00942e+00,2.20923e+01,1.32383e-02,1.27953e+01,-4.51035e-02,1.14630e-01,1,5.81329e+05,4.78566e+06,1.02498e+03
2.86174e+01,2.02542e+00,2.19924e+01,1.33408e-02,1.28116e+01,-8.55883e-02,2.20259e-01,1,5.81337e+05,4.78566e+06,1.02547e+03
2.83913e+01,1.99229e+00,2.27981e+01,1.30459e-02,1.27846e+01,3.95994e-13,-1.09786e-12,1,5.81321e+05,4.78567e+06,1.02456e+03
2.88647e+01,2.05677e+00,2.18053e+01,1.35608e-02,1.28412e+01,-1.65239e-01,4.28694e-01,1,5.81353e+05,4.78566e+06,1.02641e+03
2.88845e+01,2.05846e+00,2.20977e+01,1.35653e-02,1.28428e+01,-1.59386e-01,4.37938e-01,1,5.81353e+05,4.78567e+06,1.02650e+03
2.88693e+01,2.06438e+00,2.16608e+01,1.36378e-02,1.28530e+01,-1.93434e-01,4.99105e-01,1,5.81361e+05,4.78566e+06,1.02681e+03
2.88930e+01,2.07135e+00,2.14923e+01,1.37225e-02,1.28641e+01,-2.20002e-01,5.64271e-01,1,5.81369e+05,4.78566e+06,1.02725e+03
2.89030e+01,2.06024e+00,2.24107e+01,1.35781e-02,1.28441e+01,-1.53041e-01,4.47734e-01,1,5.81353e+05,4.78567e+06,1.02660e+03
8.63096e+00,1.45704e+00,5.25097e-01,2.25511e-02,1.31098e+01,-9.85967e-02,-1.01573e+00,1,5.82274e+05,4.78567e+06,1.02630e+03
8.28802e+00,1.41602e+00,5.26184e-01,2.21550e-02,1.30853e+01,-7.39331e-02,-1.01576e+00,1,5.82274e+05,4.78567e+06,1.02620e+03
8.29452e+00,1.42232e+00,7.44198e-01,2.23427e-02,1.30804e+01,-7.27165e-02,-1.02001e+00,1,5.82266e+05,4.78567e+06,1.02660e+03
8.63591e+00,1.46349e+00,7.47191e-01,2.27441e-02,1.31048e+01,-9.74180e-02,-1.01999e+00,1,5.82266e+05,4.78567e+06,1.02670e+03
8.01925e+00,1.39236e+00,9.35981e-01,2.21609e-02,1.30488e+01,-4.88361e-02,-1.02347e+00,1,5.82258e+05,4.78566e+06,1.02689e+03
8.32121e+00,1.43003e+00,9.44385e-01,2.25440e-02,1.30724e+01,-7.15816e-02,-1.02379e+00,1,5.82258e+05,4.78567e+06,1.02702e+03
8.03072e+00,1.38668e+00,7.18743e-01,2.19462e-02,1.30541e+01,-5.04084e-02,-1.01785e+00,1,5.82266e+05,4.78566e+06,1.02646e+03
8.04550e+00,1.38200e+00,4.85200e-01,2.17597e-02,1.30594e+01,-5.16992e-02,-1.01312e+00,1,5.82274e+05,4.78566e+06,1.02606e+03
8.67045e+00,1.47144e+00,9.45600e-01,2.29283e-02,1.30979e+01,-9.63414e-02,-1.02287e+00,1,5.82258e+05,4.78567e+06,1.02710e+03
2.87380e+01,2.03377e+00,2.37389e+01,1.32589e-02,1.28255e+01,-6.57850e-02,2.59905e-01,1,5.81337e+05,4.78570e+06,1.02576e+03
2.87063e+01,2.03297e+00,2.34875e+01,1.32620e-02,1.28237e+01,-7.06643e-02,2.55605e-01,1,5.81337e+05,4.78570e+06,1.02565e+03
2.85598e+01,2.01536e+00,2.36192e+01,1.30986e-02,1.28100e+01,-3.83567e-02,1.40460e-01,1,5.81329e+05,4.78570e+06,1.02505e+03
2.85818e+01,2.01559e+00,2.38566e+01,1.30921e-02,1.28114e+01,-3.65542e-02,1.41742e-01,1,5.81329e+05,4.78570e+06,1.02512e+03
2.84027e+01,1.99229e+00,2.34538e+01,1.30337e-02,1.27858e+01,0.00000e+00,0.00000e+00,1,5.81321e+05,4.78569e+06,1.02450e+03
2.83812e+01,1.99229e+00,2.37563e+01,1.30534e-02,1.27837e+01,-1.89496e-13,7.08859e-13,1,5.81321e+05,4.78570e+06,1.02456e+03
2.84613e+01,2.01125e+00,2.33897e+01,1.32830e-02,1.27943e+01,-3.86090e-02,1.26025e-01,1,5.81329e+05,4.78569e+06,1.02498e+03
2.86099e+01,2.02884e+00,2.32688e+01,1.34091e-02,1.28108e+01,-7.30546e-02,2.41248e-01,1,5.81337e+05,4.78569e+06,1.02552e+03
2.84190e+01,1.99229e+00,2.39887e+01,1.30282e-02,1.27868e+01,4.14836e-13,-1.55180e-12,1,5.81321e+05,4.78570e+06,1.02464e+03
2.89438e+01,2.06371e+00,2.30169e+01,1.36278e-02,1.28457e+01,-1.40149e-01,4.67465e-01,1,5.81353e+05,4.78569e+06,1.02676e+03
2.89863e+01,2.06553e+00,2.32561e+01,1.35968e-02,1.28494e+01,-1.31441e-01,4.75810e-01,1,5.81353e+05,4.78570e+06,1.02688e+03
2.90598e+01,2.07434e+00,2.30861e+01,1.36541e-02,1.28653e+01,-1.52926e-01,5.53078e-01,1,5.81361e+05,4.78570e+06,1.02749e+03
2.90169e+01,2.07181e+00,2.28348e+01,1.36426e-02,1.28626e+01,-1.63080e-01,5.38791e-01,1,5.81360e+05,4.78569e+06,1.02733e+03
2.90992e+01,2.07831e+00,2.30857e+01,1.36912e-02,1.28714e+01,-1.58013e-01,5.86145e-01,1,5.81364e+05,4.78570e+06,1.02778e+03
2.90213e+01,2.06703e+00,2.35127e+01,1.36097e-02,1.28504e+01,-1.21188e-01,4.82036e-01,1,5.81353e+05,4.78570e+06,1.02700e+03
2.91289e+01,2.07978e+00,2.32919e+01,1.37005e-02,1.28723e+01,-1.48056e-01,5.92745e-01,1,5.81363e+05,4.78570e+06,1.02787e+03
1.01005e+01,1.63247e+00,5.49752e-01,2.42870e-02,1.32094e+01,-1.82042e-01,-1.00581e+00,1,5.82274e+05,4.78570e+06,1.02635e+03
9.65837e+00,1.58300e+00,5.42371e-01,2.38384e-02,1.31816e+01,-1.63950e-01,-1.00965e+00,1,5.82274e+05,4.78570e+06,1.02635e+03
9.66948e+00,1.58913e+00,7.68432e-01,2.40073e-02,1.31761e+01,-1.62767e-01,-1.01462e+00,1,5.82266e+05,4.78570e+06,1.02675e+03
1.01118e+01,1.63887e+00,7.79831e-01,2.44592e-02,1.32040e+01,-1.80886e-01,-1.01078e+00,1,5.82266e+05,4.78570e+06,1.02675e+03
9.30571e+00,1.54373e+00,7.38118e-01,2.35376e-02,1.31458e+01,-1.45208e-01,-1.01724e+00,1,5.82266e+05,4.78569e+06,1.02675e+03
9.31716e+00,1.53853e+00,4.98067e-01,2.33538e-02,1.31504e+01,-1.46060e-01,-1.01208e+00,1,5.82274e+05,4.78569e+06,1.02635e+03
1.01421e+01,1.64619e+00,9.87020e-01,2.46410e-02,1.31957e+01,-1.79228e-01,-1.01453e+00,1,5.82258e+05,4.78570e+06,1.02715e+03
2.89647e+01,2.03590e+00,2.44938e+01,1.31903e-02,1.28397e+01,-4.32565e-02,2.70571e-01,1,5.81337e+05,4.78573e+06,1.02651e+03
2.88922e+01,2.03560e+00,2.43524e+01,1.32181e-02,1.28351e+01,-4.93667e-02,2.69209e-01,1,5.81337e+05,4.78572e+06,1.02628e+03
2.87877e+01,2.01612e+00,2.44484e+01,1.30115e-02,1.28248e+01,-2.63168e-02,1.44618e-01,1,5.81329e+05,4.78572e+06,1.02581e+03
2.88768e+01,2.01601e+00,2.45808e+01,1.29707e-02,1.28306e+01,-2.35101e-02,1.44231e-01,1,5.81329e+05,4.78573e+06,1.02610e+03
2.85787e+01,1.99229e+00,2.44328e+01,1.29305e-02,1.27990e+01,0.00000e+00,0.00000e+00,1,5.81321e+05,4.78572e+06,1.02510e+03
2.86795e+01,1.99229e+00,2.45599e+01,1.28726e-02,1.28065e+01,3.32336e-13,-1.90212e-12,1,5.81321e+05,4.78572e+06,1.02546e+03
2.86699e+01,2.01341e+00,2.43386e+01,1.31267e-02,1.28113e+01,-2.71979e-02,1.32906e-01,1,5.81329e+05,4.78572e+06,1.02550e+03
2.87954e+01,2.03344e+00,2.42339e+01,1.33075e-02,1.28247e+01,-5.35445e-02,2.60156e-01,1,5.81337e+05,4.78572e+06,1.02604e+03
